iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
251,"(13, 29)","(12, 29)",East,"[(13, 28), (12, 29)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (13, 29)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (13, 28)]",252,162,0,162
252,"(13, 28)","(13, 29)",South,"[(13, 29), (13, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (13, 28)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (13, 27)]",253,163,0,163
253,"(13, 27)","(13, 28)",South,"[(13, 28), (12, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (13, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (12, 27)]",254,164,0,164
254,"(12, 27)","(13, 27)",West,"[(13, 27), (11, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (12, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 27)]",255,165,0,165
255,"(11, 27)","(12, 27)",West,"[(11, 26), (12, 27), (10, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (10, 27)]",256,166,0,166
256,"(10, 27)","(11, 27)",West,"[(11, 27), (9, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (10, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 27)]",257,167,0,167
257,"(9, 27)","(10, 27)",West,"[(9, 26), (10, 27), (8, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (8, 27)]",258,168,0,168
258,"(8, 27)","(9, 27)",West,"[(9, 27), (7, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (8, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (7, 27)]",259,169,0,169
259,"(7, 27)","(8, 27)",West,"[(8, 27), (6, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (7, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (6, 27)]",260,170,0,170
260,"(6, 27)","(7, 27)",West,"[(7, 27), (5, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (6, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (5, 27)]",261,171,0,171
261,"(5, 27)","(6, 27)",West,"[(6, 27), (4, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (5, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (4, 27)]",262,172,0,172
262,"(4, 27)","(5, 27)",West,"[(5, 27), (3, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (4, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 27)]",263,173,0,173
263,"(3, 27)","(4, 27)",West,"[(3, 28), (3, 26), (4, 27), (2, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (3, 26), (2, 27)]",264,174,0,174
264,"(2, 27)","(3, 27)",West,"[(3, 27), (1, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (3, 26), (2, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (3, 26), (1, 27)]",265,175,0,175
265,"(1, 27)","(2, 27)",West,"[(1, 26), (2, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (3, 26), (1, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (3, 26), (1, 26)]",266,176,0,176
266,"(1, 26)","(1, 27)",South,"[(1, 27), (1, 25)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (3, 26), (1, 26)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (3, 26), (1, 25)]",267,177,0,177
267,"(1, 25)","(1, 26)",South,"[(1, 26), (1, 24)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (3, 26), (1, 25)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (3, 26), (1, 24)]",268,178,0,178
268,"(1, 24)","(1, 25)",South,"[(1, 25), (1, 23)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (3, 26), (1, 24)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (3, 26), (1, 23)]",269,179,0,179
269,"(1, 23)","(1, 24)",South,"[(1, 24)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (3, 26), (1, 23)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (3, 26)]",270,180,0,180
270,"(3, 26)","(3, 27)",South,"[(3, 27), (3, 25)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (3, 26)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (3, 25)]",271,175,0,175
271,"(3, 25)","(3, 26)",South,"[(3, 26), (3, 24)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (3, 25)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (3, 24)]",272,176,0,176
272,"(3, 24)","(3, 25)",South,"[(3, 25), (3, 23)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (3, 24)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (3, 23)]",273,177,0,177
273,"(3, 23)","(3, 24)",South,"[(3, 24), (3, 22)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (3, 23)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (3, 22)]",274,178,0,178
274,"(3, 22)","(3, 23)",South,"[(3, 23), (3, 21)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (3, 22)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (3, 21)]",275,179,0,179
275,"(3, 21)","(3, 22)",South,"[(3, 22), (3, 20), (4, 21), (2, 21)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (3, 21)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (3, 20), (4, 21), (2, 21)]",276,180,0,180
276,"(2, 21)","(3, 21)",West,"[(3, 21), (1, 21)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (3, 20), (4, 21), (2, 21)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (3, 20), (4, 21), (1, 21)]",277,181,0,181
277,"(1, 21)","(2, 21)",West,"[(1, 20), (2, 21)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (3, 20), (4, 21), (1, 21)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (3, 20), (4, 21), (1, 20)]",278,182,0,182
278,"(1, 20)","(1, 21)",South,"[(1, 21), (1, 19)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (3, 20), (4, 21), (1, 20)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (3, 20), (4, 21), (1, 19)]",279,183,0,183
279,"(1, 19)","(1, 20)",South,"[(1, 20)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (3, 20), (4, 21), (1, 19)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (3, 20), (4, 21)]",280,184,0,184
280,"(4, 21)","(3, 21)",East,"[(5, 21), (3, 21)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (3, 20), (4, 21)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (3, 20), (5, 21)]",281,181,0,181
281,"(5, 21)","(4, 21)",East,"[(5, 20), (4, 21)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (3, 20), (5, 21)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (3, 20), (5, 20)]",282,182,0,182
