iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
94,"((5, 7), (True, False, False, False))","((5, 6), (True, False, False, False))",North,"[((5, 8), (True, False, False, False)), ((5, 6), (True, False, False, False))]","[((5, 7), (True, False, False, False)), ((7, 10), (False, False, False, False)), ((3, 8), (False, False, False, False)), ((7, 12), (False, False, False, False)), ((3, 12), (False, True, False, False)), ((3, 10), (False, True, False, False)), ((7, 11), (False, False, False, False)), ((14, 2), (False, False, False, False)), ((3, 11), (False, True, False, False)), ((13, 5), (False, False, False, False)), ((7, 7), (False, False, False, False)), ((5, 5), (True, False, False, False)), ((6, 4), (True, False, False, False)), ((6, 6), (True, False, False, False)), ((14, 1), (False, False, False, False))]","[((5, 8), (True, False, False, False)), ((7, 10), (False, False, False, False)), ((3, 8), (False, False, False, False)), ((7, 12), (False, False, False, False)), ((3, 12), (False, True, False, False)), ((3, 10), (False, True, False, False)), ((7, 11), (False, False, False, False)), ((14, 2), (False, False, False, False)), ((3, 11), (False, True, False, False)), ((13, 5), (False, False, False, False)), ((7, 7), (False, False, False, False)), ((5, 5), (True, False, False, False)), ((6, 4), (True, False, False, False)), ((6, 6), (True, False, False, False)), ((14, 1), (False, False, False, False))]",95,28,47,75
95,"((5, 8), (True, False, False, False))","((5, 7), (True, False, False, False))",North,"[((5, 9), (True, False, False, False)), ((5, 7), (True, False, False, False))]","[((5, 8), (True, False, False, False)), ((7, 10), (False, False, False, False)), ((3, 8), (False, False, False, False)), ((7, 12), (False, False, False, False)), ((3, 12), (False, True, False, False)), ((3, 10), (False, True, False, False)), ((7, 11), (False, False, False, False)), ((14, 2), (False, False, False, False)), ((3, 11), (False, True, False, False)), ((13, 5), (False, False, False, False)), ((7, 7), (False, False, False, False)), ((5, 5), (True, False, False, False)), ((6, 4), (True, False, False, False)), ((6, 6), (True, False, False, False)), ((14, 1), (False, False, False, False))]","[((5, 9), (True, False, False, False)), ((7, 10), (False, False, False, False)), ((3, 8), (False, False, False, False)), ((7, 12), (False, False, False, False)), ((3, 12), (False, True, False, False)), ((3, 10), (False, True, False, False)), ((7, 11), (False, False, False, False)), ((14, 2), (False, False, False, False)), ((3, 11), (False, True, False, False)), ((13, 5), (False, False, False, False)), ((7, 7), (False, False, False, False)), ((5, 5), (True, False, False, False)), ((6, 4), (True, False, False, False)), ((6, 6), (True, False, False, False)), ((14, 1), (False, False, False, False))]",96,29,46,75
96,"((5, 9), (True, False, False, False))","((5, 8), (True, False, False, False))",North,"[((5, 10), (True, False, False, False)), ((5, 8), (True, False, False, False))]","[((5, 9), (True, False, False, False)), ((7, 10), (False, False, False, False)), ((3, 8), (False, False, False, False)), ((7, 12), (False, False, False, False)), ((3, 12), (False, True, False, False)), ((3, 10), (False, True, False, False)), ((7, 11), (False, False, False, False)), ((14, 2), (False, False, False, False)), ((3, 11), (False, True, False, False)), ((13, 5), (False, False, False, False)), ((7, 7), (False, False, False, False)), ((5, 5), (True, False, False, False)), ((6, 4), (True, False, False, False)), ((6, 6), (True, False, False, False)), ((14, 1), (False, False, False, False))]","[((5, 10), (True, False, False, False)), ((7, 10), (False, False, False, False)), ((3, 8), (False, False, False, False)), ((7, 12), (False, False, False, False)), ((3, 12), (False, True, False, False)), ((3, 10), (False, True, False, False)), ((7, 11), (False, False, False, False)), ((14, 2), (False, False, False, False)), ((3, 11), (False, True, False, False)), ((13, 5), (False, False, False, False)), ((7, 7), (False, False, False, False)), ((5, 5), (True, False, False, False)), ((6, 4), (True, False, False, False)), ((6, 6), (True, False, False, False)), ((14, 1), (False, False, False, False))]",97,30,45,75
97,"((5, 10), (True, False, False, False))","((5, 9), (True, False, False, False))",North,"[((5, 11), (True, False, False, False)), ((5, 9), (True, False, False, False)), ((6, 10), (True, False, False, False)), ((4, 10), (True, False, False, False))]","[((5, 10), (True, False, False, False)), ((7, 10), (False, False, False, False)), ((3, 8), (False, False, False, False)), ((7, 12), (False, False, False, False)), ((3, 12), (False, True, False, False)), ((3, 10), (False, True, False, False)), ((7, 11), (False, False, False, False)), ((14, 2), (False, False, False, False)), ((3, 11), (False, True, False, False)), ((13, 5), (False, False, False, False)), ((7, 7), (False, False, False, False)), ((5, 5), (True, False, False, False)), ((6, 4), (True, False, False, False)), ((6, 6), (True, False, False, False)), ((14, 1), (False, False, False, False))]","[((5, 11), (True, False, False, False)), ((4, 10), (True, False, False, False)), ((3, 8), (False, False, False, False)), ((7, 10), (False, False, False, False)), ((3, 12), (False, True, False, False)), ((3, 10), (False, True, False, False)), ((7, 11), (False, False, False, False)), ((7, 12), (False, False, False, False)), ((3, 11), (False, True, False, False)), ((13, 5), (False, False, False, False)), ((7, 7), (False, False, False, False)), ((5, 5), (True, False, False, False)), ((6, 4), (True, False, False, False)), ((6, 6), (True, False, False, False)), ((14, 1), (False, False, False, False)), ((6, 10), (True, False, False, False)), ((14, 2), (False, False, False, False))]",98,31,44,75
98,"((5, 11), (True, False, False, False))","((5, 10), (True, False, False, False))",North,"[((5, 12), (True, False, False, False)), ((5, 10), (True, False, False, False)), ((6, 11), (True, False, False, False)), ((4, 11), (True, False, False, False))]","[((5, 11), (True, False, False, False)), ((4, 10), (True, False, False, False)), ((3, 8), (False, False, False, False)), ((7, 10), (False, False, False, False)), ((3, 12), (False, True, False, False)), ((3, 10), (False, True, False, False)), ((7, 11), (False, False, False, False)), ((7, 12), (False, False, False, False)), ((3, 11), (False, True, False, False)), ((13, 5), (False, False, False, False)), ((7, 7), (False, False, False, False)), ((5, 5), (True, False, False, False)), ((6, 4), (True, False, False, False)), ((6, 6), (True, False, False, False)), ((14, 1), (False, False, False, False)), ((6, 10), (True, False, False, False)), ((14, 2), (False, False, False, False))]","[((4, 10), (True, False, False, False)), ((5, 12), (True, False, False, False)), ((3, 8), (False, False, False, False)), ((4, 11), (True, False, False, False)), ((3, 12), (False, True, False, False)), ((3, 10), (False, True, False, False)), ((7, 11), (False, False, False, False)), ((7, 12), (False, False, False, False)), ((7, 10), (False, False, False, False)), ((13, 5), (False, False, False, False)), ((7, 7), (False, False, False, False)), ((5, 5), (True, False, False, False)), ((6, 4), (True, False, False, False)), ((6, 6), (True, False, False, False)), ((14, 1), (False, False, False, False)), ((6, 10), (True, False, False, False)), ((14, 2), (False, False, False, False)), ((6, 11), (True, False, False, False)), ((3, 11), (False, True, False, False))]",99,32,43,75
99,"((4, 10), (True, False, False, False))","((5, 10), (True, False, False, False))",West,"[((4, 11), (True, False, False, False)), ((5, 10), (True, False, False, False)), ((3, 10), (True, False, False, False))]","[((4, 10), (True, False, False, False)), ((5, 12), (True, False, False, False)), ((3, 8), (False, False, False, False)), ((4, 11), (True, False, False, False)), ((3, 12), (False, True, False, False)), ((3, 10), (False, True, False, False)), ((7, 11), (False, False, False, False)), ((7, 12), (False, False, False, False)), ((7, 10), (False, False, False, False)), ((13, 5), (False, False, False, False)), ((7, 7), (False, False, False, False)), ((5, 5), (True, False, False, False)), ((6, 4), (True, False, False, False)), ((6, 6), (True, False, False, False)), ((14, 1), (False, False, False, False)), ((6, 10), (True, False, False, False)), ((14, 2), (False, False, False, False)), ((6, 11), (True, False, False, False)), ((3, 11), (False, True, False, False))]","[((5, 12), (True, False, False, False)), ((4, 11), (True, False, False, False)), ((3, 8), (False, False, False, False)), ((4, 11), (True, False, False, False)), ((3, 10), (True, False, False, False)), ((3, 10), (False, True, False, False)), ((7, 11), (False, False, False, False)), ((7, 12), (False, False, False, False)), ((7, 10), (False, False, False, False)), ((3, 12), (False, True, False, False)), ((7, 7), (False, False, False, False)), ((5, 5), (True, False, False, False)), ((6, 4), (True, False, False, False)), ((6, 6), (True, False, False, False)), ((14, 1), (False, False, False, False)), ((6, 10), (True, False, False, False)), ((14, 2), (False, False, False, False)), ((6, 11), (True, False, False, False)), ((3, 11), (False, True, False, False)), ((13, 5), (False, False, False, False))]",100,32,43,75
100,"((5, 12), (True, False, False, False))","((5, 11), (True, False, False, False))",North,"[((5, 11), (True, False, False, False)), ((6, 12), (True, False, False, False)), ((4, 12), (True, False, False, False))]","[((5, 12), (True, False, False, False)), ((4, 11), (True, False, False, False)), ((3, 8), (False, False, False, False)), ((4, 11), (True, False, False, False)), ((3, 10), (True, False, False, False)), ((3, 10), (False, True, False, False)), ((7, 11), (False, False, False, False)), ((7, 12), (False, False, False, False)), ((7, 10), (False, False, False, False)), ((3, 12), (False, True, False, False)), ((7, 7), (False, False, False, False)), ((5, 5), (True, False, False, False)), ((6, 4), (True, False, False, False)), ((6, 6), (True, False, False, False)), ((14, 1), (False, False, False, False)), ((6, 10), (True, False, False, False)), ((14, 2), (False, False, False, False)), ((6, 11), (True, False, False, False)), ((3, 11), (False, True, False, False)), ((13, 5), (False, False, False, False))]","[((4, 11), (True, False, False, False)), ((4, 11), (True, False, False, False)), ((3, 8), (False, False, False, False)), ((7, 10), (False, False, False, False)), ((3, 10), (True, False, False, False)), ((3, 10), (False, True, False, False)), ((7, 11), (False, False, False, False)), ((7, 12), (False, False, False, False)), ((3, 11), (False, True, False, False)), ((4, 12), (True, False, False, False)), ((7, 7), (False, False, False, False)), ((5, 5), (True, False, False, False)), ((6, 4), (True, False, False, False)), ((6, 6), (True, False, False, False)), ((14, 1), (False, False, False, False)), ((6, 10), (True, False, False, False)), ((14, 2), (False, False, False, False)), ((6, 11), (True, False, False, False)), ((13, 5), (False, False, False, False)), ((6, 12), (True, False, False, False)), ((3, 12), (False, True, False, False))]",101,33,42,75
101,"((4, 11), (True, False, False, False))","((5, 11), (True, False, False, False))",West,"[((4, 12), (True, False, False, False)), ((4, 10), (True, False, False, False)), ((5, 11), (True, False, False, False)), ((3, 11), (True, False, False, False))]","[((4, 11), (True, False, False, False)), ((4, 11), (True, False, False, False)), ((3, 8), (False, False, False, False)), ((7, 10), (False, False, False, False)), ((3, 10), (True, False, False, False)), ((3, 10), (False, True, False, False)), ((7, 11), (False, False, False, False)), ((7, 12), (False, False, False, False)), ((3, 11), (False, True, False, False)), ((4, 12), (True, False, False, False)), ((7, 7), (False, False, False, False)), ((5, 5), (True, False, False, False)), ((6, 4), (True, False, False, False)), ((6, 6), (True, False, False, False)), ((14, 1), (False, False, False, False)), ((6, 10), (True, False, False, False)), ((14, 2), (False, False, False, False)), ((6, 11), (True, False, False, False)), ((13, 5), (False, False, False, False)), ((6, 12), (True, False, False, False)), ((3, 12), (False, True, False, False))]","[((4, 11), (True, False, False, False)), ((3, 10), (True, False, False, False)), ((3, 8), (False, False, False, False)), ((7, 10), (False, False, False, False)), ((4, 12), (True, False, False, False)), ((3, 10), (False, True, False, False)), ((7, 11), (False, False, False, False)), ((7, 12), (False, False, False, False)), ((3, 11), (False, True, False, False)), ((4, 12), (True, False, False, False)), ((3, 11), (True, False, False, False)), ((5, 5), (True, False, False, False)), ((6, 4), (True, False, False, False)), ((6, 6), (True, False, False, False)), ((14, 1), (False, False, False, False)), ((6, 10), (True, False, False, False)), ((14, 2), (False, False, False, False)), ((6, 11), (True, False, False, False)), ((13, 5), (False, False, False, False)), ((6, 12), (True, False, False, False)), ((3, 12), (False, True, False, False)), ((7, 7), (False, False, False, False))]",102,33,42,75
102,"((3, 10), (True, False, False, False))","((4, 10), (True, False, False, False))",West,"[((3, 11), (True, False, False, False)), ((4, 10), (True, False, False, False)), ((2, 10), (True, False, False, False))]","[((3, 10), (True, False, False, False)), ((4, 12), (True, False, False, False)), ((3, 8), (False, False, False, False)), ((7, 10), (False, False, False, False)), ((4, 12), (True, False, False, False)), ((3, 10), (False, True, False, False)), ((7, 11), (False, False, False, False)), ((7, 12), (False, False, False, False)), ((3, 11), (False, True, False, False)), ((3, 12), (False, True, False, False)), ((3, 11), (True, False, False, False)), ((5, 5), (True, False, False, False)), ((6, 4), (True, False, False, False)), ((6, 6), (True, False, False, False)), ((14, 1), (False, False, False, False)), ((6, 10), (True, False, False, False)), ((14, 2), (False, False, False, False)), ((6, 11), (True, False, False, False)), ((13, 5), (False, False, False, False)), ((6, 12), (True, False, False, False)), ((7, 7), (False, False, False, False))]","[((4, 12), (True, False, False, False)), ((4, 12), (True, False, False, False)), ((3, 8), (False, False, False, False)), ((7, 10), (False, False, False, False)), ((3, 11), (True, False, False, False)), ((3, 10), (False, True, False, False)), ((7, 11), (False, False, False, False)), ((7, 12), (False, False, False, False)), ((3, 11), (False, True, False, False)), ((3, 11), (True, False, False, False)), ((2, 10), (True, False, False, False)), ((5, 5), (True, False, False, False)), ((6, 4), (True, False, False, False)), ((6, 6), (True, False, False, False)), ((14, 1), (False, False, False, False)), ((6, 10), (True, False, False, False)), ((14, 2), (False, False, False, False)), ((6, 11), (True, False, False, False)), ((13, 5), (False, False, False, False)), ((6, 12), (True, False, False, False)), ((3, 12), (False, True, False, False)), ((7, 7), (False, False, False, False))]",103,33,42,75
103,"((4, 12), (True, False, False, False))","((5, 12), (True, False, False, False))",West,"[((4, 11), (True, False, False, False)), ((5, 12), (True, False, False, False)), ((3, 12), (True, False, False, False))]","[((4, 12), (True, False, False, False)), ((4, 12), (True, False, False, False)), ((3, 8), (False, False, False, False)), ((7, 10), (False, False, False, False)), ((3, 11), (True, False, False, False)), ((3, 10), (False, True, False, False)), ((7, 11), (False, False, False, False)), ((7, 12), (False, False, False, False)), ((3, 11), (False, True, False, False)), ((3, 11), (True, False, False, False)), ((2, 10), (True, False, False, False)), ((5, 5), (True, False, False, False)), ((6, 4), (True, False, False, False)), ((6, 6), (True, False, False, False)), ((14, 1), (False, False, False, False)), ((6, 10), (True, False, False, False)), ((14, 2), (False, False, False, False)), ((6, 11), (True, False, False, False)), ((13, 5), (False, False, False, False)), ((6, 12), (True, False, False, False)), ((3, 12), (False, True, False, False)), ((7, 7), (False, False, False, False))]","[((4, 12), (True, False, False, False)), ((3, 11), (True, False, False, False)), ((3, 8), (False, False, False, False)), ((7, 10), (False, False, False, False)), ((3, 11), (True, False, False, False)), ((3, 10), (False, True, False, False)), ((7, 11), (False, False, False, False)), ((7, 12), (False, False, False, False)), ((3, 11), (False, True, False, False)), ((3, 12), (False, True, False, False)), ((2, 10), (True, False, False, False)), ((5, 5), (True, False, False, False)), ((6, 4), (True, False, False, False)), ((6, 6), (True, False, False, False)), ((14, 1), (False, False, False, False)), ((6, 10), (True, False, False, False)), ((14, 2), (False, False, False, False)), ((6, 11), (True, False, False, False)), ((13, 5), (False, False, False, False)), ((6, 12), (True, False, False, False)), ((7, 7), (False, False, False, False)), ((3, 12), (True, False, False, False))]",104,34,41,75
104,"((3, 11), (True, False, False, False))","((4, 11), (True, False, False, False))",West,"[((3, 12), (True, False, False, False)), ((3, 10), (True, False, False, False)), ((4, 11), (True, False, False, False)), ((2, 11), (True, False, False, False))]","[((3, 11), (True, False, False, False)), ((3, 11), (True, False, False, False)), ((3, 8), (False, False, False, False)), ((7, 10), (False, False, False, False)), ((2, 10), (True, False, False, False)), ((3, 10), (False, True, False, False)), ((7, 11), (False, False, False, False)), ((7, 12), (False, False, False, False)), ((3, 11), (False, True, False, False)), ((3, 12), (False, True, False, False)), ((3, 12), (True, False, False, False)), ((5, 5), (True, False, False, False)), ((6, 4), (True, False, False, False)), ((6, 6), (True, False, False, False)), ((14, 1), (False, False, False, False)), ((6, 10), (True, False, False, False)), ((14, 2), (False, False, False, False)), ((6, 11), (True, False, False, False)), ((13, 5), (False, False, False, False)), ((6, 12), (True, False, False, False)), ((7, 7), (False, False, False, False))]","[((3, 11), (True, False, False, False)), ((2, 10), (True, False, False, False)), ((3, 8), (False, False, False, False)), ((7, 10), (False, False, False, False)), ((3, 12), (True, False, False, False)), ((3, 10), (False, True, False, False)), ((7, 11), (False, False, False, False)), ((7, 12), (False, False, False, False)), ((3, 11), (False, True, False, False)), ((3, 12), (True, False, False, False)), ((2, 11), (True, False, False, False)), ((5, 5), (True, False, False, False)), ((6, 4), (True, False, False, False)), ((6, 6), (True, False, False, False)), ((14, 1), (False, False, False, False)), ((6, 10), (True, False, False, False)), ((14, 2), (False, False, False, False)), ((6, 11), (True, False, False, False)), ((13, 5), (False, False, False, False)), ((6, 12), (True, False, False, False)), ((3, 12), (False, True, False, False)), ((7, 7), (False, False, False, False))]",105,34,41,75
105,"((2, 10), (True, False, False, False))","((3, 10), (True, False, False, False))",West,"[((2, 11), (True, False, False, False)), ((3, 10), (True, False, False, False)), ((1, 10), (True, False, False, False))]","[((2, 10), (True, False, False, False)), ((3, 12), (True, False, False, False)), ((3, 8), (False, False, False, False)), ((7, 10), (False, False, False, False)), ((3, 12), (True, False, False, False)), ((3, 10), (False, True, False, False)), ((7, 11), (False, False, False, False)), ((7, 12), (False, False, False, False)), ((3, 11), (False, True, False, False)), ((3, 12), (False, True, False, False)), ((2, 11), (True, False, False, False)), ((5, 5), (True, False, False, False)), ((6, 4), (True, False, False, False)), ((6, 6), (True, False, False, False)), ((14, 1), (False, False, False, False)), ((6, 10), (True, False, False, False)), ((14, 2), (False, False, False, False)), ((6, 11), (True, False, False, False)), ((13, 5), (False, False, False, False)), ((6, 12), (True, False, False, False)), ((7, 7), (False, False, False, False))]","[((3, 12), (True, False, False, False)), ((3, 12), (True, False, False, False)), ((3, 8), (False, False, False, False)), ((7, 10), (False, False, False, False)), ((2, 11), (True, False, False, False)), ((3, 10), (False, True, False, False)), ((7, 11), (False, False, False, False)), ((7, 12), (False, False, False, False)), ((3, 11), (False, True, False, False)), ((2, 11), (True, False, False, False)), ((1, 10), (True, False, False, False)), ((5, 5), (True, False, False, False)), ((6, 4), (True, False, False, False)), ((6, 6), (True, False, False, False)), ((14, 1), (False, False, False, False)), ((6, 10), (True, False, False, False)), ((14, 2), (False, False, False, False)), ((6, 11), (True, False, False, False)), ((13, 5), (False, False, False, False)), ((6, 12), (True, False, False, False)), ((3, 12), (False, True, False, False)), ((7, 7), (False, False, False, False))]",106,34,41,75
106,"((3, 12), (True, False, False, False))","((4, 12), (True, False, False, False))",West,"[((3, 11), (True, False, False, False)), ((4, 12), (True, False, False, False)), ((2, 12), (True, False, False, False))]","[((3, 12), (True, False, False, False)), ((3, 12), (True, False, False, False)), ((3, 8), (False, False, False, False)), ((7, 10), (False, False, False, False)), ((2, 11), (True, False, False, False)), ((3, 10), (False, True, False, False)), ((7, 11), (False, False, False, False)), ((7, 12), (False, False, False, False)), ((3, 11), (False, True, False, False)), ((2, 11), (True, False, False, False)), ((1, 10), (True, False, False, False)), ((5, 5), (True, False, False, False)), ((6, 4), (True, False, False, False)), ((6, 6), (True, False, False, False)), ((14, 1), (False, False, False, False)), ((6, 10), (True, False, False, False)), ((14, 2), (False, False, False, False)), ((6, 11), (True, False, False, False)), ((13, 5), (False, False, False, False)), ((6, 12), (True, False, False, False)), ((3, 12), (False, True, False, False)), ((7, 7), (False, False, False, False))]","[((3, 12), (True, False, False, False)), ((2, 11), (True, False, False, False)), ((3, 8), (False, False, False, False)), ((7, 10), (False, False, False, False)), ((2, 11), (True, False, False, False)), ((3, 10), (False, True, False, False)), ((7, 11), (False, False, False, False)), ((7, 12), (False, False, False, False)), ((3, 11), (False, True, False, False)), ((3, 12), (False, True, False, False)), ((1, 10), (True, False, False, False)), ((5, 5), (True, False, False, False)), ((6, 4), (True, False, False, False)), ((6, 6), (True, False, False, False)), ((14, 1), (False, False, False, False)), ((6, 10), (True, False, False, False)), ((14, 2), (False, False, False, False)), ((6, 11), (True, False, False, False)), ((13, 5), (False, False, False, False)), ((6, 12), (True, False, False, False)), ((7, 7), (False, False, False, False)), ((2, 12), (True, False, False, False))]",107,35,40,75
107,"((2, 11), (True, False, False, False))","((3, 11), (True, False, False, False))",West,"[((2, 12), (True, False, False, False)), ((2, 10), (True, False, False, False)), ((3, 11), (True, False, False, False)), ((1, 11), (True, False, False, False))]","[((2, 11), (True, False, False, False)), ((2, 11), (True, False, False, False)), ((3, 8), (False, False, False, False)), ((7, 10), (False, False, False, False)), ((1, 10), (True, False, False, False)), ((3, 10), (False, True, False, False)), ((7, 11), (False, False, False, False)), ((7, 12), (False, False, False, False)), ((3, 11), (False, True, False, False)), ((3, 12), (False, True, False, False)), ((2, 12), (True, False, False, False)), ((5, 5), (True, False, False, False)), ((6, 4), (True, False, False, False)), ((6, 6), (True, False, False, False)), ((14, 1), (False, False, False, False)), ((6, 10), (True, False, False, False)), ((14, 2), (False, False, False, False)), ((6, 11), (True, False, False, False)), ((13, 5), (False, False, False, False)), ((6, 12), (True, False, False, False)), ((7, 7), (False, False, False, False))]","[((2, 11), (True, False, False, False)), ((1, 10), (True, False, False, False)), ((3, 8), (False, False, False, False)), ((7, 10), (False, False, False, False)), ((2, 12), (True, False, False, False)), ((3, 10), (False, True, False, False)), ((7, 11), (False, False, False, False)), ((7, 12), (False, False, False, False)), ((3, 11), (False, True, False, False)), ((2, 12), (True, False, False, False)), ((1, 11), (True, False, False, False)), ((5, 5), (True, False, False, False)), ((6, 4), (True, False, False, False)), ((6, 6), (True, False, False, False)), ((14, 1), (False, False, False, False)), ((6, 10), (True, False, False, False)), ((14, 2), (False, False, False, False)), ((6, 11), (True, False, False, False)), ((13, 5), (False, False, False, False)), ((6, 12), (True, False, False, False)), ((3, 12), (False, True, False, False)), ((7, 7), (False, False, False, False))]",108,35,40,75
108,"((1, 10), (True, False, False, False))","((2, 10), (True, False, False, False))",West,"[((1, 11), (True, False, False, False)), ((2, 10), (True, False, False, False))]","[((1, 10), (True, False, False, False)), ((2, 12), (True, False, False, False)), ((3, 8), (False, False, False, False)), ((7, 10), (False, False, False, False)), ((2, 12), (True, False, False, False)), ((3, 10), (False, True, False, False)), ((7, 11), (False, False, False, False)), ((7, 12), (False, False, False, False)), ((3, 11), (False, True, False, False)), ((3, 12), (False, True, False, False)), ((1, 11), (True, False, False, False)), ((5, 5), (True, False, False, False)), ((6, 4), (True, False, False, False)), ((6, 6), (True, False, False, False)), ((14, 1), (False, False, False, False)), ((6, 10), (True, False, False, False)), ((14, 2), (False, False, False, False)), ((6, 11), (True, False, False, False)), ((13, 5), (False, False, False, False)), ((6, 12), (True, False, False, False)), ((7, 7), (False, False, False, False))]","[((2, 12), (True, False, False, False)), ((2, 12), (True, False, False, False)), ((3, 8), (False, False, False, False)), ((7, 10), (False, False, False, False)), ((1, 11), (True, False, False, False)), ((3, 10), (False, True, False, False)), ((7, 11), (False, False, False, False)), ((7, 12), (False, False, False, False)), ((3, 11), (False, True, False, False)), ((1, 11), (True, False, False, False)), ((7, 7), (False, False, False, False)), ((5, 5), (True, False, False, False)), ((6, 4), (True, False, False, False)), ((6, 6), (True, False, False, False)), ((14, 1), (False, False, False, False)), ((6, 10), (True, False, False, False)), ((14, 2), (False, False, False, False)), ((6, 11), (True, False, False, False)), ((13, 5), (False, False, False, False)), ((6, 12), (True, False, False, False)), ((3, 12), (False, True, False, False))]",109,35,40,75
109,"((2, 12), (True, False, False, False))","((3, 12), (True, False, False, False))",West,"[((2, 11), (True, False, False, False)), ((3, 12), (True, False, False, False)), ((1, 12), (True, True, False, False))]","[((2, 12), (True, False, False, False)), ((2, 12), (True, False, False, False)), ((3, 8), (False, False, False, False)), ((7, 10), (False, False, False, False)), ((1, 11), (True, False, False, False)), ((3, 10), (False, True, False, False)), ((7, 11), (False, False, False, False)), ((7, 12), (False, False, False, False)), ((3, 11), (False, True, False, False)), ((1, 11), (True, False, False, False)), ((7, 7), (False, False, False, False)), ((5, 5), (True, False, False, False)), ((6, 4), (True, False, False, False)), ((6, 6), (True, False, False, False)), ((14, 1), (False, False, False, False)), ((6, 10), (True, False, False, False)), ((14, 2), (False, False, False, False)), ((6, 11), (True, False, False, False)), ((13, 5), (False, False, False, False)), ((6, 12), (True, False, False, False)), ((3, 12), (False, True, False, False))]","[((2, 12), (True, False, False, False)), ((1, 11), (True, False, False, False)), ((3, 8), (False, False, False, False)), ((7, 10), (False, False, False, False)), ((1, 11), (True, False, False, False)), ((3, 10), (False, True, False, False)), ((7, 11), (False, False, False, False)), ((7, 12), (False, False, False, False)), ((3, 11), (False, True, False, False)), ((1, 12), (True, True, False, False)), ((7, 7), (False, False, False, False)), ((5, 5), (True, False, False, False)), ((6, 4), (True, False, False, False)), ((6, 6), (True, False, False, False)), ((14, 1), (False, False, False, False)), ((6, 10), (True, False, False, False)), ((14, 2), (False, False, False, False)), ((6, 11), (True, False, False, False)), ((13, 5), (False, False, False, False)), ((6, 12), (True, False, False, False)), ((3, 12), (False, True, False, False))]",110,36,39,75
110,"((1, 11), (True, False, False, False))","((2, 11), (True, False, False, False))",West,"[((1, 12), (True, True, False, False)), ((1, 10), (True, False, False, False)), ((2, 11), (True, False, False, False))]","[((1, 11), (True, False, False, False)), ((1, 11), (True, False, False, False)), ((3, 8), (False, False, False, False)), ((7, 10), (False, False, False, False)), ((1, 12), (True, True, False, False)), ((3, 10), (False, True, False, False)), ((7, 11), (False, False, False, False)), ((7, 12), (False, False, False, False)), ((3, 11), (False, True, False, False)), ((3, 12), (False, True, False, False)), ((7, 7), (False, False, False, False)), ((5, 5), (True, False, False, False)), ((6, 4), (True, False, False, False)), ((6, 6), (True, False, False, False)), ((14, 1), (False, False, False, False)), ((6, 10), (True, False, False, False)), ((14, 2), (False, False, False, False)), ((6, 11), (True, False, False, False)), ((13, 5), (False, False, False, False)), ((6, 12), (True, False, False, False))]","[((1, 11), (True, False, False, False)), ((1, 12), (True, True, False, False)), ((3, 8), (False, False, False, False)), ((7, 10), (False, False, False, False)), ((1, 12), (True, True, False, False)), ((3, 10), (False, True, False, False)), ((7, 11), (False, False, False, False)), ((7, 12), (False, False, False, False)), ((3, 11), (False, True, False, False)), ((3, 12), (False, True, False, False)), ((7, 7), (False, False, False, False)), ((5, 5), (True, False, False, False)), ((6, 4), (True, False, False, False)), ((6, 6), (True, False, False, False)), ((14, 1), (False, False, False, False)), ((6, 10), (True, False, False, False)), ((14, 2), (False, False, False, False)), ((6, 11), (True, False, False, False)), ((13, 5), (False, False, False, False)), ((6, 12), (True, False, False, False))]",111,36,39,75
111,"((1, 12), (True, True, False, False))","((2, 12), (True, False, False, False))",West,"[((1, 11), (True, True, False, False)), ((2, 12), (True, True, False, False))]","[((1, 12), (True, True, False, False)), ((1, 12), (True, True, False, False)), ((3, 8), (False, False, False, False)), ((7, 10), (False, False, False, False)), ((3, 12), (False, True, False, False)), ((3, 10), (False, True, False, False)), ((7, 11), (False, False, False, False)), ((7, 12), (False, False, False, False)), ((3, 11), (False, True, False, False)), ((6, 12), (True, False, False, False)), ((7, 7), (False, False, False, False)), ((5, 5), (True, False, False, False)), ((6, 4), (True, False, False, False)), ((6, 6), (True, False, False, False)), ((14, 1), (False, False, False, False)), ((6, 10), (True, False, False, False)), ((14, 2), (False, False, False, False)), ((6, 11), (True, False, False, False)), ((13, 5), (False, False, False, False))]","[((1, 12), (True, True, False, False)), ((2, 12), (True, True, False, False)), ((3, 8), (False, False, False, False)), ((7, 12), (False, False, False, False)), ((7, 10), (False, False, False, False)), ((3, 10), (False, True, False, False)), ((7, 11), (False, False, False, False)), ((13, 5), (False, False, False, False)), ((3, 11), (False, True, False, False)), ((3, 12), (False, True, False, False)), ((7, 7), (False, False, False, False)), ((5, 5), (True, False, False, False)), ((6, 4), (True, False, False, False)), ((6, 6), (True, False, False, False)), ((14, 1), (False, False, False, False)), ((6, 10), (True, False, False, False)), ((14, 2), (False, False, False, False)), ((6, 11), (True, False, False, False)), ((1, 11), (True, True, False, False)), ((6, 12), (True, False, False, False))]",112,37,38,75
