iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
112,"(27, 9)","(26, 9)",East,"[(27, 8), (26, 9)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 9)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 8)]",113,96,0,96
113,"(27, 8)","(27, 9)",South,"[(27, 9), (27, 7)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 8)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 7)]",114,97,0,97
114,"(27, 7)","(27, 8)",South,"[(27, 8), (27, 6)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 7)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 6)]",115,98,0,98
115,"(27, 6)","(27, 7)",South,"[(27, 7), (27, 5)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 6)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 5)]",116,99,0,99
116,"(27, 5)","(27, 6)",South,"[(27, 6), (27, 4)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 5)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 4)]",117,100,0,100
117,"(27, 4)","(27, 5)",South,"[(27, 5), (27, 3)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 4)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 3)]",118,101,0,101
118,"(27, 3)","(27, 4)",South,"[(27, 4), (27, 2)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 3)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 2)]",119,102,0,102
119,"(27, 2)","(27, 3)",South,"[(27, 3), (27, 1), (26, 2)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 2)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (26, 2)]",120,103,0,103
120,"(26, 2)","(27, 2)",West,"[(27, 2), (25, 2)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (26, 2)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (25, 2)]",121,104,0,104
121,"(25, 2)","(26, 2)",West,"[(26, 2), (24, 2)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (25, 2)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (24, 2)]",122,105,0,105
122,"(24, 2)","(25, 2)",West,"[(25, 2), (23, 2)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (24, 2)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (23, 2)]",123,106,0,106
123,"(23, 2)","(24, 2)",West,"[(24, 2), (22, 2)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (23, 2)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (22, 2)]",124,107,0,107
124,"(22, 2)","(23, 2)",West,"[(23, 2), (21, 2)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (22, 2)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (21, 2)]",125,108,0,108
125,"(21, 2)","(22, 2)",West,"[(22, 2), (20, 2)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (21, 2)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (20, 2)]",126,109,0,109
126,"(20, 2)","(21, 2)",West,"[(21, 2), (19, 2)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (20, 2)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (19, 2)]",127,110,0,110
127,"(19, 2)","(20, 2)",West,"[(20, 2), (18, 2)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (19, 2)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (18, 2)]",128,111,0,111
128,"(18, 2)","(19, 2)",West,"[(19, 2), (17, 2)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (18, 2)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (17, 2)]",129,112,0,112
129,"(17, 2)","(18, 2)",West,"[(18, 2), (16, 2)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (17, 2)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (16, 2)]",130,113,0,113
130,"(16, 2)","(17, 2)",West,"[(17, 2), (15, 2)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (16, 2)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (15, 2)]",131,114,0,114
